"cell_id","original_table","row","physical_column","grid_column","span","vertical_merge","row_label","original_value","typeset_value","normalized_original_numbering","numeric_data_cell","metric","before_bold","after_bold","venue_year_added","pdf_numeric_check","tex_file","typeset_tex","verification_status","column_maximum","rank_check","emphasis_authorized_change","pdf_bold_check","pdf_font"
"T05R05C02","5","5","2","2","1","","5","19.89","19.89","19.89","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{19.89}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C03","5","5","3","3","1","","5","10.62","10.62","10.62","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{10.62}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C04","5","5","4","4","1","","5","13.85","13.85","13.85","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{13.85}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C05","5","5","5","5","1","","5","12.61","12.61","12.61","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{12.61}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C06","5","5","6","6","1","","5","71.28","71.28","71.28","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{71.28}","PASS_CONTENT","87.48","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C07","5","5","7","7","1","","5","37.34","37.34","37.34","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{37.34}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C08","5","5","8","8","1","","5","49.01","49.01","49.01","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{49.01}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C09","5","5","9","9","1","","5","45.02","45.02","45.02","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{45.02}","PASS_CONTENT","51.48","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C10","5","5","10","10","1","","5","41.84","41.84","41.84","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{41.84}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C11","5","5","11","11","1","","5","18.88","18.88","18.88","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{18.88}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C12","5","5","12","12","1","","5","26.02","26.02","26.02","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{26.02}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R05C13","5","5","13","13","1","","5","19.72","19.72","19.72","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{19.72}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R06C01","5","6","1","1","1","","7","7","7","7","True","False","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","7","PASS_CONTENT","","","","",""
"T05R06C02","5","6","2","2","1","","7","35.08","35.08","35.08","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{35.08}}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R06C03","5","6","3","3","1","","7","16.87","16.87","16.87","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{16.87}}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R06C04","5","6","4","4","1","","7","22.78","22.78","22.78","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{22.78}}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R06C05","5","6","5","5","1","","7","17.65","17.65","17.65","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{17.65}}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R06C06","5","6","6","6","1","","7","85.49","85.49","85.49","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{85.49}","PASS_CONTENT","87.48","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R06C07","5","6","7","7","1","","7","46.97","46.97","46.97","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{46.97}}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R06C08","5","6","8","8","1","","7","60.63","60.63","60.63","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{60.63}}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R06C09","5","6","9","9","1","","7","50.38","50.38","50.38","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{50.38}","PASS_CONTENT","51.48","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R06C10","5","6","10","10","1","","7","47.28","47.28","47.28","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{47.28}}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R06C11","5","6","11","11","1","","7","23.61","23.61","23.61","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{23.61}}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R06C12","5","6","12","12","1","","7","31.49","31.49","31.49","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{31.49}}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R06C13","5","6","13","13","1","","7","23.96","23.96","23.96","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{23.96}}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R07C01","5","7","1","1","1","","9","9","9","9","True","False","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","9","PASS_CONTENT","","","","",""
"T05R07C02","5","7","2","2","1","","9","30.99","30.99","30.99","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{30.99}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R07C03","5","7","3","3","1","","9","11.75","11.75","11.75","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{11.75}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R07C04","5","7","4","4","1","","9","17.04","17.04","17.04","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{17.04}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R07C05","5","7","5","5","1","","9","14.73","14.73","14.73","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{14.73}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R07C06","5","7","6","6","1","","9","87.48","87.48","87.48","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{87.48}}","PASS_CONTENT","87.48","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R07C07","5","7","7","7","1","","9","45.77","45.77","45.77","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{45.77}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R07C08","5","7","8","8","1","","9","60.10","60.10","60.10","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{60.10}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R07C09","5","7","9","9","1","","9","51.48","51.48","51.48","True","True","True","True","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\textbf{\SGTGnum{51.48}}","PASS_CONTENT","51.48","PASS","False","PASS_RENDERED_FONT","/OYZRQS+LMSans10-Bold"
"T05R07C10","5","7","10","10","1","","9","43.97","43.97","43.97","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{43.97}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R07C11","5","7","11","11","1","","9","20.15","20.15","20.15","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{20.15}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R07C12","5","7","12","12","1","","9","27.64","27.64","27.64","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{27.64}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T05R07C13","5","7","13","13","1","","9","21.03","21.03","21.03","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-05-expert-count.tex","\SGTGnum{21.03}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R01C01","6","1","1","1","1","restart","Embedding objective","Embedding objective","Embedding objective","Embedding objective","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\multirow{2}{*}{\textbf{Embedding objective}}","PASS_CONTENT","","","","",""
"T06R01C02","6","1","2","2","4","","Embedding objective","VGGSound-GZSLcls","VGGSound-GZSLcls","VGGSound-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\multicolumn{4}{c}{\textbf{VGGSound-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T06R01C03","6","1","3","6","4","","Embedding objective","UCF-GZSLcls","UCF-GZSLcls","UCF-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\multicolumn{4}{c}{\textbf{UCF-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T06R01C04","6","1","4","10","4","","Embedding objective","ActivityNet-GZSLcls","ActivityNet-GZSLcls","ActivityNet-GZSLcls","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\multicolumn{4}{c}{\textbf{ActivityNet-GZSL}\textsuperscript{\textbf{\textit{cls}}}}","PASS_CONTENT","","","","",""
"T06R02C01","6","2","1","1","1","continue","","","","","False","False","False","False","","not_numeric","source/tables/table-06-prototype-objectives.tex","","PASS_CONTENT","","","","",""
"T06R02C02","6","2","2","2","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T06R02C03","6","2","3","3","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T06R02C04","6","2","4","4","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T06R02C05","6","2","5","5","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T06R02C06","6","2","6","6","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T06R02C07","6","2","7","7","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T06R02C08","6","2","8","8","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T06R02C09","6","2","9","9","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T06R02C10","6","2","10","10","1","","","S","S","S","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{\textit{S}}","PASS_CONTENT","","","","",""
"T06R02C11","6","2","11","11","1","","","U","U","U","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{\textit{U}}","PASS_CONTENT","","","","",""
"T06R02C12","6","2","12","12","1","","","HM","HM","HM","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{HM}","PASS_CONTENT","","","","",""
"T06R02C13","6","2","13","13","1","","","ZSL","ZSL","ZSL","False","False","True","True","","not_numeric","source/tables/table-06-prototype-objectives.tex","\textbf{ZSL}","PASS_CONTENT","","","","",""
"T06R03C01","6","3","1","1","1","","Initial embeddings wc(0)","Initial embeddings wc(0)","Initial embeddings wc(0)","Initial embeddings wc(0)","False","False","False","False","","not_numeric","source/tables/table-06-prototype-objectives.tex","Initial embeddings ${\boldsymbol{w}}_{c}^{(0)}$","PASS_CONTENT","","","","",""
"T06R03C02","6","3","2","2","1","","Initial embeddings wc(0)","19.26","19.26","19.26","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{19.26}","PASS_CONTENT","35.08","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C03","6","3","3","3","1","","Initial embeddings wc(0)","9.28","9.28","9.28","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{9.28}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C04","6","3","4","4","1","","Initial embeddings wc(0)","12.53","12.53","12.53","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{12.53}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C05","6","3","5","5","1","","Initial embeddings wc(0)","9.86","9.86","9.86","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{9.86}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C06","6","3","6","6","1","","Initial embeddings wc(0)","40.17","40.17","40.17","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{40.17}","PASS_CONTENT","85.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C07","6","3","7","7","1","","Initial embeddings wc(0)","35.37","35.37","35.37","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{35.37}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C08","6","3","8","8","1","","Initial embeddings wc(0)","37.62","37.62","37.62","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{37.62}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C09","6","3","9","9","1","","Initial embeddings wc(0)","37.27","37.27","37.27","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{37.27}","PASS_CONTENT","50.38","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C10","6","3","10","10","1","","Initial embeddings wc(0)","20.36","20.36","20.36","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{20.36}","PASS_CONTENT","48.20","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C11","6","3","11","11","1","","Initial embeddings wc(0)","16.33","16.33","16.33","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{16.33}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C12","6","3","12","12","1","","Initial embeddings wc(0)","18.12","18.12","18.12","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{18.12}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R03C13","6","3","13","13","1","","Initial embeddings wc(0)","17.67","17.67","17.67","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-06-prototype-objectives.tex","\SGTGnum{17.67}","PASS_CONTENT","24.52","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T06R04C01","6","4","1","1","1","","Separation only ℒsep","Separation only ℒsep","Separation only ℒsep","Separation only ℒsep","False","False","False","False","","not_numeric","source/tables/table-06-prototype-objectives.tex","Separation only ${\mathcal{L}}_{\mathrm{sep}}$","PASS_CONTENT","","","","",""
